,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
248,39691,37.0,4.6,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.520251317605
249,20838,37.0,4.7,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,37,20002.520251317605
250,34491,24.0,4.5,Sunny,High,0,Buffet,motorcycle,2.0,Yes,Metropolitian,52,20002.520251317605
251,14787,22.0,4.8,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,25,20002.520251317605
252,41652,21.0,4.3,Sunny,Jam,0,Snack,motorcycle,0.0,Yes,Metropolitian,52,20002.520251317605
253,8017,21.0,4.8,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,17,20002.520251317605
254,26516,32.0,4.8,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Urban,26,20002.520251316964
255,26761,20.0,4.9,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,20002.520251316964
256,10061,35.0,4.6,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29,20002.520251316964
257,38475,33.0,4.5,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,20002.520251316964
258,17634,39.0,5.0,Windy,Medium,2,Snack,motorcycle,1.0,No,Urban,31,20002.520251316964
259,372,38.0,4.6,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,26,20002.520251316964
260,5538,28.0,4.8,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,16,20002.520251316964
261,34137,24.0,4.5,Fog,Medium,2,Snack,scooter,0.0,No,Urban,25,20002.520251316964
262,29824,23.0,4.1,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.520251316964
263,27933,15.0,1.0,,,3,Buffet,electric_scooter,1.0,No,Metropolitian,27,20002.520251316964
264,25892,26.0,4.8,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,11,20002.520251316815
265,14182,34.0,3.5,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,40,20002.520251316815
266,26183,36.0,4.9,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.520251316815
267,42506,28.0,4.6,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,17,20002.520251316815
268,4360,35.0,4.9,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,43,20002.520251316815
269,10177,24.0,4.9,Windy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,26,20002.520251316815
270,13278,32.0,4.7,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,16,20002.520251316815
271,14966,20.0,4.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.520251316815
272,42464,27.0,4.5,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,46,20002.520251316815
273,35009,34.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,28,20002.520251316815
274,18651,29.0,4.8,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,18,20002.520251316815
275,40152,20.0,4.5,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.520251316815
276,30080,28.0,4.9,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,27,20002.520251316815
277,25800,29.0,4.9,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,26,20002.5202513016
278,21047,28.0,5.0,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,20002.5202513016
279,28334,22.0,5.0,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,15,20002.5202513016
280,8285,30.0,4.3,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,36,20002.5202513016
281,22311,32.0,5.0,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,26,20002.5202513016
282,7139,,,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,18,20002.5202513016
283,6750,24.0,4.6,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,20,20002.5202513016
284,25009,33.0,4.8,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,20002.5202513016
285,27846,33.0,4.9,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,15,20002.5202513016
286,14653,,,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.520251297814
287,45535,26.0,4.5,Sandstorms,High,2,Buffet,scooter,0.0,No,Metropolitian,16,20002.520251297814
288,564,38.0,4.8,Cloudy,Jam,1,Snack,motorcycle,3.0,No,Metropolitian,49,20002.520251297814
289,13081,27.0,4.4,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,31,20002.520251297814
290,35868,33.0,4.7,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,33,20002.520251297814
291,8311,36.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,20002.520251297814
292,39675,36.0,4.4,Windy,Medium,2,Snack,electric_scooter,1.0,No,Urban,34,20002.520251297814
293,38682,22.0,4.6,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,36,20002.520251297814
294,16017,,,,,3,Drinks,scooter,1.0,No,Metropolitian,28,20002.520251297814
295,39866,26.0,4.9,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,21,20002.520251297814
296,39571,34.0,4.4,Cloudy,Low,0,Meal,motorcycle,2.0,No,Metropolitian,40,20002.52025128374
297,16131,31.0,4.8,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Urban,27,20002.52025128374
298,22724,38.0,5.0,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,26,20002.52025128374
299,41407,35.0,4.6,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,24,20002.52025128374
300,11427,30.0,4.6,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,29,20002.52025128374
301,2230,38.0,4.1,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,31,20002.52025128374
302,34381,35.0,4.8,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.52025128374
303,34454,35.0,4.8,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,19,20002.52025128374
304,43317,25.0,4.7,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,38,20002.52025128374
305,791,,,Windy,Low,1,Meal,motorcycle,1.0,No,Urban,12,20002.52025128374
306,32725,28.0,4.6,Stormy,Low,2,Drinks,scooter,0.0,No,,17,20002.52025128374
307,944,37.0,4.7,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,20002.52025128374
308,27929,32.0,4.8,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,20002.520251244823
309,42207,29.0,4.1,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,42,20002.520251244823
310,36921,22.0,4.5,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.520251244823
311,35559,,,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,17,20002.520251244823
312,36533,27.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.520251244823
313,5889,28.0,4.9,Stormy,High,2,Meal,electric_scooter,1.0,No,Urban,10,20002.520251244823
314,14701,36.0,4.1,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,25,20002.520251244823
315,25578,23.0,4.6,Fog,Low,0,Buffet,motorcycle,0.0,No,Urban,21,20002.520251244823
316,25442,27.0,4.7,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,28,20002.520251244823
317,7404,39.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.520251244823
318,11840,23.0,4.7,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,21,20002.520251244823
319,15756,39.0,4.6,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33,20002.520251244823
320,4141,21.0,4.7,Sunny,Low,1,Meal,scooter,1.0,No,Urban,22,20002.520251244823
321,19896,26.0,4.0,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39,20002.520251240134
322,27565,36.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,Yes,Urban,45,20002.520251240134
323,3518,25.0,4.5,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,20002.520251240134
324,29396,32.0,4.6,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,28,20002.520251240134
325,41031,22.0,4.9,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,25,20002.520251240134
326,12937,39.0,4.9,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,26,20002.520251240134
327,15539,,,,,3,Buffet,scooter,1.0,No,Metropolitian,33,20002.520251240134
328,27158,25.0,4.3,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,20002.520251240134
329,42677,35.0,4.8,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,24,20002.520251240134
330,11027,35.0,4.2,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,43,20002.520251240134
331,41100,32.0,4.8,Sunny,Jam,2,Buffet,electric_scooter,0.0,No,Urban,19,20002.520251240134
332,16644,21.0,4.9,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,14,20002.520251240134
333,28673,20.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.520251131635
334,26376,38.0,4.5,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,22,20002.520251131635
335,43687,26.0,4.6,Windy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,25,20002.520251131635
336,38804,29.0,4.6,Stormy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,28,20002.520251131635
337,9787,36.0,4.5,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,27,20002.520251131635
338,28441,34.0,4.5,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,47,20002.520251131635
339,30592,36.0,5.0,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.520251131635
340,30984,34.0,4.6,Fog,Jam,2,Meal,scooter,1.0,Yes,Metropolitian,49,20002.520251131635
341,39912,31.0,4.9,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,24,20002.520251131635
342,33333,,,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,27,20002.520251131635
343,38365,31.0,5.0,Sunny,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,18,20002.520251131635
344,10018,,,,,3,Snack,electric_scooter,1.0,No,,19,20002.520251131635
345,2680,,,Fog,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,18,20002.520251131635
346,37180,38.0,5.0,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,34,20002.52025075938
347,38791,29.0,4.3,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,20002.52025075938
348,29259,37.0,4.3,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,40,20002.52025075938
349,14809,23.0,4.9,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.52025075938
350,40143,22.0,4.7,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,25,20002.520250757818
351,35566,39.0,4.8,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,24,20002.520250757818
352,44916,20.0,4.6,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.520250757818
353,37063,,,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,22,20002.52025074798
354,31401,22.0,4.6,Fog,Jam,1,Meal,scooter,0.0,No,Metropolitian,30,20002.52025074798
355,31549,27.0,4.6,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,25,20002.52025074713
356,31428,33.0,4.9,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,20,20002.52025074713
357,37634,23.0,4.6,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,10,20002.520250746507
358,9753,36.0,4.6,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,37,20002.520250746507
359,42708,21.0,4.7,Sandstorms,High,0,Drinks,motorcycle,0.0,No,Urban,15,20002.520250746507
360,18949,30.0,4.9,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,23,20002.520250746285
361,32374,23.0,4.7,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,27,20002.520250746285
362,14143,29.0,4.5,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,29,20002.52025074511
363,32880,22.0,4.7,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.52025074511
364,716,23.0,4.9,Cloudy,Medium,2,Snack,motorcycle,2.0,No,Metropolitian,36,20002.52025074511
365,30104,35.0,4.9,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,28,20002.52025074181
366,34000,29.0,4.6,Sunny,High,2,Buffet,scooter,1.0,No,Metropolitian,14,20002.52025074181
367,41689,28.0,4.8,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,24,20002.52025073624
368,43331,28.0,4.1,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.52025073624
369,26926,29.0,4.6,Cloudy,Medium,2,Drinks,motorcycle,0.0,No,,14,20002.52025073509
370,7506,33.0,4.5,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,29,20002.52025073509
371,4589,36.0,4.6,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,49,20002.52025073509
372,39681,24.0,4.6,Fog,Jam,2,Meal,scooter,0.0,No,,39,20002.520250734502
373,29405,25.0,4.8,Sunny,High,2,Meal,motorcycle,,No,Urban,13,20002.52025073221
374,5215,35.0,4.9,Sunny,Low,1,Snack,motorcycle,0.0,No,Urban,18,20002.520250731694
375,24333,27.0,4.3,Sunny,High,0,Buffet,motorcycle,1.0,Yes,Metropolitian,45,20002.520250731694
376,34756,35.0,4.9,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.520250731573
377,19090,23.0,4.8,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,14,20002.520250731573
378,8402,36.0,4.1,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,39,20002.520250731573
379,10983,24.0,4.4,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.520250729507
380,12590,36.0,5.0,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,20002.520250729507
381,40814,25.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,,17,20002.52025072816
382,4179,22.0,4.8,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,22,20002.52025072816
383,29286,32.0,4.2,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.520250720732
384,12319,33.0,4.8,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Urban,15,20002.520249383313
385,18509,24.0,5.0,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,18,20002.520249383313
386,9041,34.0,4.8,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,21,20002.520249383313
387,43912,36.0,3.8,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,39,20002.52024938057
388,18394,34.0,4.7,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26,20002.52024937982
389,1505,25.0,4.6,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,16,20002.52024937982
390,29299,33.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,22,20002.52024937664
391,36577,20.0,4.6,Sunny,Jam,2,Drinks,scooter,0.0,No,Urban,19,20002.52024937664
392,6413,35.0,4.3,Windy,Jam,0,Drinks,motorcycle,,No,Metropolitian,44,20002.52024937664
393,44134,32.0,4.6,Windy,Medium,2,Snack,scooter,1.0,No,Urban,29,20002.52024937664
394,35230,24.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,33,20002.52024937658
395,31085,25.0,4.8,Fog,Low,0,Drinks,motorcycle,0.0,No,,22,20002.52024937658
396,652,34.0,3.8,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,39,20002.52024937658
397,13269,21.0,4.9,Windy,Low,2,Drinks,scooter,,No,Urban,11,20002.520249374986
398,17454,35.0,5.0,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,23,20002.520249374986
399,39181,33.0,4.1,Stormy,Low,0,Buffet,motorcycle,1.0,No,,25,20002.520249374986
400,45282,27.0,4.9,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,33,20002.520249373556
401,2837,37.0,4.8,Sunny,Low,2,Buffet,motorcycle,0.0,No,Urban,10,20002.520249373556
402,41155,,,,,3,Snack,scooter,1.0,No,Urban,30,20002.520249373556
403,11819,24.0,4.9,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,22,20002.520249372632
404,42549,27.0,4.8,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,27,20002.520249372465
405,33516,26.0,4.6,Sunny,Medium,2,Snack,electric_scooter,0.0,No,Urban,14,20002.520249372465
406,30107,20.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.520249372465
407,17828,29.0,5.0,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,24,20002.520249372465
408,10057,32.0,4.9,Windy,Medium,2,Meal,electric_scooter,,No,Metropolitian,30,20002.520249370904
409,28944,39.0,4.5,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,26,20002.520249370904
410,11601,23.0,4.8,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,36,20002.520249370904
411,683,37.0,4.5,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.520249370886
412,14474,36.0,4.6,Fog,Jam,1,Meal,motorcycle,1.0,No,Urban,31,20002.520249370886
413,3327,24.0,4.6,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,19,20002.520249370886
414,7263,24.0,4.4,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,40,20002.520249370304
415,2184,28.0,4.9,Stormy,Jam,2,Drinks,scooter,1.0,No,Urban,28,20002.520249370304
416,41120,35.0,4.8,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,27,20002.520249370304
417,8086,29.0,4.7,Fog,High,2,Drinks,scooter,0.0,No,Urban,23,20002.520249370024
418,43192,39.0,4.6,Sunny,Jam,1,Drinks,motorcycle,,No,Urban,16,20002.520249370024
419,25990,24.0,4.9,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,20,20002.520249370024
420,10189,28.0,4.1,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,40,20002.520249370024
421,24076,34.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,42,20002.52024936258
422,28841,29.0,4.8,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16,20002.52024936258
423,18090,39.0,4.8,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,28,20002.52024936258
424,17187,20.0,4.8,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,11,20002.52024936258
425,14077,38.0,4.7,Stormy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,29,20002.520246778717
426,1325,27.0,4.5,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Urban,16,20002.520246778717
427,1175,36.0,4.6,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,25,20002.520246778717
428,20797,22.0,4.7,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,22,20002.520246778717
429,14138,22.0,4.7,Sunny,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,19,20002.520246778717
430,24754,39.0,4.1,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.520246778717
431,32160,35.0,4.5,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,24,20002.520246778717
432,19446,27.0,4.6,Cloudy,Jam,2,Snack,scooter,1.0,No,,29,20002.520246778717
433,8961,31.0,5.0,Fog,High,1,Buffet,motorcycle,1.0,No,Urban,36,20002.520246778717
434,11726,22.0,4.7,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.520246757063
435,35240,20.0,4.1,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Urban,20,20002.520246757063
436,40186,38.0,4.5,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,30,20002.520246757063
437,22338,22.0,4.6,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,20002.520246757063
438,41876,24.0,4.5,Sunny,Jam,0,Meal,motorcycle,2.0,Yes,Semi-Urban,45,20002.520246757063
439,20361,31.0,4.8,Cloudy,Medium,1,Drinks,scooter,0.0,No,Urban,16,20002.520246757063
440,31386,39.0,4.6,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,17,20002.520246757063
441,35239,37.0,4.6,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,29,20002.520246757063
442,16161,24.0,5.0,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Urban,15,20002.520246757063
443,15652,30.0,4.7,Sunny,High,2,Snack,scooter,0.0,No,Metropolitian,22,20002.520246757063
444,288,29.0,4.5,Windy,Low,1,Snack,scooter,0.0,No,Urban,13,20002.520246757063
445,30015,29.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,25,20002.520246727137
446,26942,22.0,4.2,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,52,20002.520246727137
447,15864,34.0,4.3,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,31,20002.520246727137
448,39824,29.0,4.7,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.520246727137
449,6005,23.0,4.6,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,12,20002.520246727137
450,29332,31.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,36,20002.520246727137
451,559,23.0,5.0,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,11,20002.520246727137
452,42730,39.0,4.5,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,20002.520246727137
453,7846,26.0,4.8,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,17,20002.520246727137
454,2845,28.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,14,20002.520246727137
455,9022,26.0,4.2,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.520246727137
456,15173,24.0,4.9,Sunny,Jam,2,Buffet,scooter,1.0,No,Urban,17,20002.520246727
457,19415,23.0,4.6,Fog,High,0,Meal,motorcycle,1.0,No,Urban,25,20002.520246727
458,1139,36.0,4.8,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Urban,27,20002.520246727
459,17921,24.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,26,20002.520246727
460,27283,37.0,4.7,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,33,20002.520246727
461,6979,34.0,4.5,Stormy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,28,20002.520246727
462,42946,20.0,4.5,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,29,20002.520246727
463,39982,20.0,4.9,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,16,20002.520246727
464,23163,37.0,5.0,Windy,Jam,0,Snack,motorcycle,2.0,No,Urban,35,20002.520246727
465,8314,39.0,4.8,Sunny,Low,1,Meal,scooter,,No,Urban,16,20002.520246727
466,25546,22.0,4.9,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,34,20002.520246727
467,5536,29.0,4.9,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,14,20002.520246727
468,26366,20.0,4.6,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,23,20002.520246727
469,41369,38.0,4.8,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,26,20002.52024672258
470,36023,29.0,4.8,Windy,Low,1,Meal,scooter,0.0,No,Urban,14,20002.52024672258
471,31485,31.0,4.0,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,20002.52024672258
472,21249,27.0,4.9,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,40,20002.52024672258
473,27966,21.0,5.0,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,20002.52024672258
474,10779,34.0,4.8,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,29,20002.52024672258
475,30537,28.0,4.7,Sandstorms,High,1,Buffet,scooter,1.0,No,Metropolitian,26,20002.52024672258
476,10303,26.0,4.6,Windy,Medium,1,Drinks,scooter,1.0,No,Urban,20,20002.52024672258
477,22838,34.0,4.7,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,31,20002.52024672258
478,24335,29.0,4.9,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,29,20002.52024672258
479,36639,33.0,4.9,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Urban,33,20002.52024672258
480,22896,31.0,4.6,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,36,20002.52024672258
481,15349,24.0,4.7,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,23,20002.52024672258
482,23227,34.0,4.8,Sunny,High,2,Snack,motorcycle,0.0,No,Metropolitian,22,20002.520246720676
483,27472,30.0,4.9,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.520246720676
484,25346,38.0,4.6,Fog,Low,1,Drinks,scooter,0.0,No,Urban,15,20002.520246720676
485,33298,21.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.520246720676
486,11894,21.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,20002.520246720676
487,5885,26.0,4.8,Windy,High,0,Drinks,motorcycle,1.0,No,,18,20002.520246720676
488,16272,33.0,4.7,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,19,20002.520246720676
489,29019,24.0,4.7,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,16,20002.520246720676
490,29490,34.0,4.9,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,20,20002.520246720676
491,24705,38.0,4.8,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,18,20002.520246720676
492,4454,37.0,4.8,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Urban,26,20002.520246720676
493,10858,28.0,4.5,Sunny,Jam,1,Snack,scooter,0.0,No,Urban,19,20002.520246720676
494,9259,34.0,3.5,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,20002.520246707933
495,42836,26.0,5.0,Sunny,Jam,2,Buffet,scooter,0.0,No,Urban,23,20002.520246707933
496,8284,24.0,4.5,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,20002.520246707933
497,39543,21.0,4.8,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,18,20002.520246707933
498,7842,39.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,42,20002.520246707933
499,9647,25.0,4.6,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,17,20002.520246707933
